vehicle	group	manufacturer	model	division	powertrain	status	thumbnail
1024	1020-1038	New Flyer	2010 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1025	1020-1038	New Flyer	2010 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1026	1020-1038	New Flyer	2010 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1027	1020-1038	New Flyer	2010 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1028	1020-1038	New Flyer	2010 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1029	1020-1038	New Flyer	2010 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1030	1020-1038	New Flyer	2010 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1031	1020-1038	New Flyer	2010 D40LFR	Southwest - Transdev	ISL9-D864.5	Active		9 July 2018
1032	1020-1038	New Flyer	2010 D40LFR	Southwest - Transdev	ISL9-D864.5	Active		9 July 2018
1033	1020-1038	New Flyer	2010 D40LFR	Southwest - Transdev	ISL9-D864.5	Active		9 July 2018
1034	1020-1038	New Flyer	2010 D40LFR	Southwest - Transdev	ISL9-D864.5	Active		9 July 2018
1035	1020-1038	New Flyer	2010 D40LFR	Southwest - Transdev	ISL9-D864.5	Active		9 July 2018
1036	1020-1038	New Flyer	2010 D40LFR	Southwest - Transdev	ISL9-D864.5	Active		9 July 2018
1037	1020-1038	New Flyer	2010 D40LFR	Southwest - Transdev	ISL9-D864.5	Active		9 July 2018
1038	1020-1038	New Flyer	2010 D40LFR	Southwest - Transdev	ISL9-D864.5	Active		9 July 2018
1101	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1102	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1103	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1104	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1105	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1106	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1107	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1108	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1109	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1110	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1111	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1112	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1113	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1114	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1115	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1116	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1117	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1118	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1119	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
1120	1101-1120	New Flyer	2011 D40LFR	Southeast - Miller	ISL9-D864.5	Active		9 July 2018
