vehicle	group	manufacturer	model	division	powertrain	status	thumbnail
3978	3975-3989	"New Flyer"	"2004 D40LF"	Shoemaker	S50EGR-B400R	Retired		07/09/2018
3979	3975-3989	"New Flyer"	"2004 D40LF"	Shoemaker	S50EGR-B400R	Retired		07/09/2018
3980	3975-3989	"New Flyer"	"2004 D40LF"	Shoemaker	S50EGR-B400R	Unknown		07/09/2018
3981	3975-3989	"New Flyer"	"2004 D40LF"	Shoemaker	S50EGR-B400R	Unknown		07/09/2018
3982	3975-3989	"New Flyer"	"2004 D40LF"	Shoemaker	S50EGR-B400R	Unknown		07/09/2018
3983	3975-3989	"New Flyer"	"2004 D40LF"	Gilbert	S50EGR-B400R	Unknown		07/09/2018
3984	3975-3989	"New Flyer"	"2004 D40LF"	Gilbert	S50EGR-B400R	Unknown		07/09/2018
3985	3975-3989	"New Flyer"	"2004 D40LF"	Gilbert	S50EGR-B400R	Retired		07/09/2018
3986	3975-3989	"New Flyer"	"2004 D40LF"	Gilbert	S50EGR-B400R	Retired		07/09/2018
3987	3975-3989	"New Flyer"	"2004 D40LF"	Gilbert	S50EGR-B400R	Retired		07/09/2018
3988	3975-3989	"New Flyer"	"2004 D40LF"	Gilbert	S50EGR-B400R	Retired		07/09/2018
3989	3975-3989	"New Flyer"	"2004 D40LF"	Gilbert	S50EGR-B400R	Retired		07/09/2018
4100	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4101	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4102	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Retired		07/09/2018
4103	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4104	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4105	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4106	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4107	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Retired		07/09/2018
4108	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4109	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Retired		07/09/2018
4110	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4111	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4112	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4113	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4114	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4115	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4116	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Retired		07/09/2018
4117	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4118	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4119	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4120	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4121	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4122	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4123	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4124	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4125	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4126	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Retired		07/09/2018
4127	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4128	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4129	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4130	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4131	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4132	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Stored		07/09/2018
4133	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4134	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4135	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4136	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Retired		07/09/2018
4137	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4138	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4139	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4140	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Retired		07/09/2018
4141	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4142	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4143	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4144	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4145	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Retired		07/09/2018
4146	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4147	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4148	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4149	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4150	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4151	4100-4220	"New Flyer"	"2005 D40LF"	Coolidge	ISL-B400R	Retired		07/09/2018
4152	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4153	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4154	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4155	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4156	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4157	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4158	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4159	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4160	4100-4220	"New Flyer"	"2005 D40LF"	Shoemaker	ISL-B400R	Active		07/09/2018
4161	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4162	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4163	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4164	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4165	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4166	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Retired		07/09/2018
4167	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4168	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4169	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4170	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4171	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4172	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4173	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4174	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4175	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4176	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Retired		07/09/2018
4177	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4178	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4179	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4180	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4181	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Retired		07/09/2018
4182	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4183	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4184	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4185	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Retired		07/09/2018
4186	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4187	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4188	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4189	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Stored		07/09/2018
4190	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4191	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4192	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4193	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4194	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4195	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4196	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4197	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4198	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4199	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4200	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4201	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4202	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4203	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4204	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4205	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4206	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4207	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4208	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4209	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4210	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4211	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4212	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4213	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4214	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4215	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4216	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4217	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4218	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4219	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
4220	4100-4220	"New Flyer"	"2005 D40LF"	Gilbert	ISL-B400R	Active		07/09/2018
