vehicle	group	manufacturer	model	division	powertrain	status	thumbnail
2228	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2229	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2230	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2231	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2232	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2233	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2234	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2235	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2236	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2237	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2238	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2239	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
2240	2216-2251	Gillig	2003 Phantom 40'	65th Ave	ISL-D864.3E	Active	"https://cptdb.ca/wiki/images/thumb/7/7d/C-TRAN_2250-a.jpg/800px-C-TRAN_2250-a.jpg"	11 July 2018
